index_content,word,nature,content_type,index_word
151,接到,v,pos,15
151,厨房,n,pos,16
151,非常感谢,i,pos,17
151,安装,v,pos,18
151,师傅,nr,pos,19
151,升,v,pos,20
151,家里,s,pos,21
151,三个,m,pos,22
151,大人,n,pos,23
151,小孩,n,pos,24
151,正好,a,pos,25
151,够用,v,pos,26
151,品牌,n,pos,27
151,值得,v,pos,28
151,信赖,n,pos,29
151,点,m,pos,30
151,赞,v,pos,31
152,一个多月,m,pos,0
152,评价,n,pos,1
152,说实话,l,pos,2
152,电器,n,pos,3
152,漏电,nz,pos,4
152,不漏水,i,pos,5
152,省,n,pos,6
152,电,n,pos,7
152,客户,n,pos,8
152,态度,n,pos,9
152,送,v,pos,10
152,浴巾,n,pos,11
152,自已,d,pos,12
152,填错,v,pos,13
152,主动,b,pos,14
152,重填,v,pos,15
152,寄,v,pos,16
152,问,v,pos,17
152,随答,v,pos,18
152,物流,n,pos,19
152,安装,v,pos,20
152,师傅,nr,pos,21
152,用心,n,pos,22
153,月,m,pos,0
153,日,m,pos,1
153,收到,v,pos,2
153,货,n,pos,3
153,日,m,pos,4
153,上午,t,pos,5
153,安装,v,pos,6
153,师傅,nr,pos,7
153,上门,ns,pos,8
153,安装,v,pos,9
153,安装,v,pos,10
153,服务,vn,pos,11
153,速度,n,pos,12
153,一流,n,pos,13
153,干活,a,pos,14
153,干净利索,n,pos,15
153,材料,n,pos,16
153,收费,n,pos,17
153,接照,v,pos,18
153,材料,n,pos,19
153,标准,n,pos,20
153,收取,v,pos,21
153,收费,n,pos,22
153,美观,nz,pos,23
153,大方,n,pos,24
153,暂时,d,pos,25
153,后续,v,pos,26
153,追评,v,pos,27
154,安装,v,pos,0
154,师傅,nr,pos,1
154,速度,n,pos,2
154,特别,d,pos,3
154,自备,v,pos,4
154,角阀,n,pos,5
154,波纹管,n,pos,6
154,安装工,n,pos,7
154,挣到,v,pos,8
154,料,n,pos,9
154,钱,n,pos,10
154,安装,v,pos,11
154,态度,n,pos,12
154,不错,a,pos,13
154,东西,ns,pos,14
154,试,v,pos,15
154,安装,v,pos,16
154,高,a,pos,17
154,调,v,pos,18
154,遥控器,n,pos,19
155,五星,nz,pos,0
155,好评,v,pos,1
155,送货,v,pos,2
155,负责,v,pos,3
155,安装,v,pos,4
155,利索,n,pos,5
155,产品,n,pos,6
155,不错,a,pos,7
155,安装费,n,pos,8
155,是因为,c,pos,9
155,开,v,pos,10
155,宝马,nr,pos,11
155,其他人,rr,pos,12
155,几十,m,pos,13
155,总体,n,pos,14
155,服务,vn,pos,15
155,不错,a,pos,16
156,服务,vn,pos,0
156,特别,d,pos,1
156,配送,v,pos,2
156,购买,v,pos,3
156,商品,n,pos,4
156,不错,a,pos,5
156,打电话,l,pos,6
156,客服,n,pos,7
156,安装,v,pos,8
156,安装,v,pos,9
156,师傅,nr,pos,10
156,有效率,n,pos,11
156,安装,v,pos,12
156,态度,n,pos,13
156,款,m,pos,14
156,外观,n,pos,15
156,大方,n,pos,16
156,干净,a,pos,17
156,安装简单,nr,pos,18
156,特别,d,pos,19
156,省,n,pos,20
156,电,n,pos,21
156,超值,v,pos,22
157,家里,s,pos,0
157,坏,a,pos,1
157,上午,t,pos,2
157,下午,t,pos,3
157,收,v,pos,4
157,货,n,pos,5
157,第二天,m,pos,6
157,上午,t,pos,7
157,点,m,pos,8
157,安装,v,pos,9
157,速度,n,pos,10
157,真快,d,pos,11
157,安装,v,pos,12
157,师傅,nr,pos,13
157,态度,n,pos,14
157,没的说,l,pos,15
157,材料费,n,pos,16
157,贵,a,pos,17
157,墙上,s,pos,18
157,进,v,pos,19
157,水阀,n,pos,20
157,这部分,mq,pos,21
157,新,a,pos,22
157,顶格,n,pos,23
157,收,v,pos,24
157,费,n,pos,25
158,送货,v,pos,0
158,安装,v,pos,1
158,预约,v,pos,2
158,历史,n,pos,3
158,上门,ns,pos,4
158,安装,v,pos,5
158,师傅,nr,pos,6
158,准时,v,pos,7
158,用心,n,pos,8
158,收费,n,pos,9
158,费用,n,pos,10
158,收取,v,pos,11
158,安装,v,pos,12
158,满意,v,pos,13
158,服务态度,n,pos,14
158,安装,v,pos,15
158,师傅,nr,pos,16
158,衣服,n,pos,17
158,淋湿,n,pos,18
158,安装,v,pos,19
158,赞赞,v,pos,20
158,赞,v,pos,21
158,安装,v,pos,22
158,师傅,nr,pos,23
158,满意,v,pos,24
159,安装,v,pos,0
159,师傅,nr,pos,1
159,态度,n,pos,2
159,不错,a,pos,3
159,电话,n,pos,4
159,提前,v,pos,5
159,预约,v,pos,6
159,到场,d,pos,7
159,前,f,pos,8
159,预约,v,pos,9
159,提醒,v,pos,10
159,客户,n,pos,11
159,仔细,ad,pos,12
159,细致入微,i,pos,13
159,服务,vn,pos,14
159,安装程序,l,pos,15
159,规范化,n,pos,16
159,值得,v,pos,17
159,信赖,n,pos,18
160,安装,v,pos,0
160,发现,v,pos,1
160,机器,n,pos,2
160,客服,n,pos,3
160,第二天,m,pos,4
160,换,nz,pos,5
160,新机,n,pos,6
160,安装,v,pos,7
160,完美,a,pos,8
160,加热,v,pos,9
160,一切正常,i,pos,10
160,客服,n,pos,11
160,态度,n,pos,12
160,安装,v,pos,13
160,师傅,nr,pos,14
160,态度,n,pos,15
160,极好,d,pos,16
160,热情服务,l,pos,17
160,技术,n,pos,18
160,一流,n,pos,19
161,到货,v,pos,0
161,安装,v,pos,1
161,师傅,nr,pos,2
161,态度,n,pos,3
161,第一次,m,pos,4
161,好多,m,pos,5
161,零件,mq,pos,6
161,热心,n,pos,7
161,洗,v,pos,8
161,澡,n,pos,9
161,真的,d,pos,10
161,舒服,a,pos,11
161,担心,v,pos,12
161,水,n,pos,13
162,外观,n,pos,0
162,大气,n,pos,1
162,操作,v,pos,2
162,简单,a,pos,3
162,安装,v,pos,4
162,售后服务,l,pos,5
162,打电话,l,pos,6
162,确认,v,pos,7
162,安装,v,pos,8
162,事宜,n,pos,9
162,机器,n,pos,10
162,加热,v,pos,11
162,质量,n,pos,12
163,师傅,nr,pos,0
163,安排,v,pos,1
163,时间,n,pos,2
163,来装,v,pos,3
163,早就,d,pos,4
163,真的,d,pos,5
163,感,vg,pos,6
163,不错,a,pos,7
163,漏电,nz,pos,8
163,开关,v,pos,9
163,安装,v,pos,10
163,开关,v,pos,11
163,安装,v,pos,12
163,师傅,nr,pos,13
163,态度,n,pos,14
163,服务,vn,pos,15
163,不错,a,pos,16
164,不错,a,pos,0
164,外观设计,n,pos,1
164,漂亮,a,pos,2
164,时尚,n,pos,3
164,操作,v,pos,4
164,简单,a,pos,5
164,服务态度,n,pos,6
164,安装,v,pos,7
164,师傅,nr,pos,8
164,服务态度,n,pos,9
164,安装,v,pos,10
164,到位,v,pos,11
164,不错,a,pos,12
165,买来,v,pos,0
165,一段时间,l,pos,1
165,质量,n,pos,2
165,不错,a,pos,3
165,效率,n,pos,4
165,高,a,pos,5
165,送货,v,pos,6
165,师傅,nr,pos,7
165,搬到,v,pos,8
165,楼,n,pos,9
165,安装,v,pos,10
165,师傅,nr,pos,11
165,热心,n,pos,12
165,做工,v,pos,13
165,精细,a,pos,14
165,收费,n,pos,15
165,标准,n,pos,16
165,不错,a,pos,17
166,烧水,n,pos,0
166,特别,d,pos,1
166,安装,v,pos,2
166,师傅,nr,pos,3
166,仔细,ad,pos,4
166,材料费,n,pos,5
166,按定,v,pos,6
166,价格,n,pos,7
166,乱收费,n,pos,8
166,不错,a,pos,9
167,商品,n,pos,0
167,网上,s,pos,1
167,快递,v,pos,2
167,准时,v,pos,3
167,送达,v,pos,4
167,主动,b,pos,5
167,预约,v,pos,6
167,安装,v,pos,7
167,准时,v,pos,8
167,好评,v,pos,9
168,好用,v,pos,0
168,水热,n,pos,1
168,很快,d,pos,2
168,电器,n,pos,3
168,选,v,pos,4
168,好用,v,pos,5
168,水热,n,pos,6
168,很快,d,pos,7
168,电器,n,pos,8
168,选,v,pos,9
169,效果,n,pos,0
169,保温,n,pos,1
169,效果,n,pos,2
169,老婆,n,pos,3
169,喜欢,v,pos,4
169,拔掉,v,pos,5
169,插头,n,pos,6
169,耗电,v,pos,7
169,该不该,v,pos,8
169,洗完,v,pos,9
169,拔,v,pos,10
169,插头,n,pos,11
169,断电,n,pos,12
170,第一天,m,pos,0
170,晚上,t,pos,1
170,下单,n,pos,2
170,第二天,m,pos,3
170,送到,v,pos,4
170,第三天,m,pos,5
170,安装,v,pos,6
170,完毕,v,pos,7
170,安装,v,pos,8
170,专业,n,pos,9
171,家里,s,pos,0
171,坏,a,pos,1
171,果断,d,pos,2
171,一台,m,pos,3
171,一级,m,pos,4
171,能效,n,pos,5
171,美观,nz,pos,6
171,失望,v,pos,7
171,下次,t,pos,8
172,安装,v,pos,0
172,到位,v,pos,1
172,我家,r,pos,2
172,弄,v,pos,3
172,满意,v,pos,4
172,服务,vn,pos,5
172,安装,v,pos,6
172,技术,n,pos,7
172,满意,v,pos,8
173,维修,v,pos,0
173,李昀阳,nr,pos,1
173,师傅,nr,pos,2
173,负责,v,pos,3
173,客户服务,n,pos,4
173,周到,v,pos,5
173,热情,n,pos,6
173,耐心,a,pos,7
173,客户,n,pos,8
173,提供,v,pos,9
173,最佳,z,pos,10
173,服务,vn,pos,11
173,特此,d,pos,12
173,感谢,v,pos,13
174,安装,v,pos,0
174,服务,vn,pos,1
175,前一天,t,pos,0
175,下单,n,pos,1
175,第二天,m,pos,2
175,下午,t,pos,3
175,收货,n,pos,4
175,快递,v,pos,5
175,力,n,pos,6
175,装水,n,pos,7
175,圆筒,n,pos,8
176,热水,n,pos,0
176,效果,n,pos,1
176,不错,a,pos,2
176,价格,n,pos,3
176,实惠,vn,pos,4
176,送货,v,pos,5
176,很快,d,pos,6
176,安装,v,pos,7
176,师傅,nr,pos,8
176,态度,n,pos,9
176,速度,n,pos,10
176,很快,d,pos,11
177,服务到位,n,pos,0
177,商城,ns,pos,1
177,一路,m,pos,2
177,感谢,v,pos,3
177,安装,v,pos,4
177,师傅,nr,pos,5
177,家里,s,pos,6
177,停水,v,pos,7
177,上门,ns,pos,8
177,试验,vn,pos,9
177,机器,n,pos,10
178,不错,a,pos,0
178,自营,vn,pos,1
178,品质,n,pos,2
178,保证,v,pos,3
178,自营,vn,pos,4
178,东西,ns,pos,5
179,物流,n,pos,0
179,送货,v,pos,1
179,第二天,m,pos,2
179,安装,v,pos,3
179,收费,n,pos,4
179,高,a,pos,5
179,花,v,pos,6
179,安装费,n,pos,7
180,商品,n,pos,0
180,安装,v,pos,1
180,顺利,ad,pos,2
180,预约,v,pos,3
180,取消,v,pos,4
180,投诉,v,pos,5
180,还行,v,pos,6
181,满意,v,pos,0
181,送货到,l,pos,1
181,安装,v,pos,2
181,品牌,n,pos,3
181,管理,vn,pos,4
181,确实,ad,pos,5
181,值得,v,pos,6
181,信赖,n,pos,7
182,安装,v,pos,0
182,配件,n,pos,1
182,低劣,a,pos,2
182,价格昂贵,i,pos,3
182,整改,v,pos,4
182,合作,vn,pos,5
182,方式,n,pos,6
183,看着,v,pos,0
183,安装工,n,pos,1
183,专业,n,pos,2
183,家里,s,pos,3
183,管路,n,pos,4
183,走,v,pos,5
183,先,d,pos,6
183,挂上,v,pos,7
184,品牌,n,pos,0
184,高端,n,pos,1
184,大气,n,pos,2
184,上档次,b,pos,3
184,赞,v,pos,4
185,安装,v,pos,0
185,真,d,pos,1
185,半个,m,pos,2
185,小时,n,pos,3
185,搞定,v,pos,4
185,总共,b,pos,5
185,花,v,pos,6
185,换,v,pos,7
185,插座,n,pos,8
186,购物,n,pos,0
186,服务,vn,pos,1
186,质量,n,pos,2
186,保证,v,pos,3
186,送货,v,pos,4
186,小哥,n,pos,5
186,长得帅,nr,pos,6
186,速度,n,pos,7
186,很快,d,pos,8
186,满意,v,pos,9
188,物流,n,pos,0
188,预约,v,pos,1
188,安装,v,pos,2
188,服务,vn,pos,3
188,更好,d,pos,4
188,安装,v,pos,5
188,师傅,nr,pos,6
188,尽责,v,pos,7
188,加热,v,pos,8
188,质量,n,pos,9
189,愉快,a,pos,0
189,购物,n,pos,1
189,经历,n,pos,2
189,速度,n,pos,3
189,隔天,nz,pos,4
189,赞,v,pos,5
192,挺好用,a,pos,0
192,價格,n,pos,1
192,實惠,vn,pos,2
192,暫時,d,pos,3
192,沒,d,pos,4
192,發現,v,pos,5
192,質量,n,pos,6
192,問題,n,pos,7
193,物流,n,pos,0
193,力,n,pos,1
194,货,n,pos,0
194,安装,v,pos,1
194,规矩,n,pos,2
194,品牌,n,pos,3
194,放心,v,pos,4
195,效果,n,pos,0
195,配套,a,pos,1
195,安装,v,pos,2
195,配件,n,pos,3
195,购买,v,pos,4
195,产品,n,pos,5
195,时,ng,pos,6
196,质量,n,pos,0
196,不错,a,pos,1
196,服务态度,n,pos,2
196,特别,d,pos,3
196,安装,v,pos,4
196,师傅,nr,pos,5
196,特别,d,pos,6
196,细心,n,pos,7
197,送货,v,pos,0
197,速度,n,pos,1
197,第一天,m,pos,2
197,送到,v,pos,3
197,家,q,pos,4
197,第二天,m,pos,5
197,安装,v,pos,6
197,师傅,nr,pos,7
197,安装,v,pos,8
198,安装,v,pos,0
198,物流,n,pos,1
198,超快,v,pos,2
198,安装,v,pos,3
199,安装,v,pos,0
199,师傅,nr,pos,1
199,服务周到,i,pos,2
199,到位,v,pos,3
200,质量,n,pos,0
200,不错,a,pos,1
200,价格,n,pos,2
200,实惠,vn,pos,3
200,服务态度,n,pos,4
200,商城,ns,pos,5
200,商品,n,pos,6
200,值得,v,pos,7
200,信赖,n,pos,8
203,东西,ns,pos,0
203,收到,v,pos,1
203,安装,v,pos,2
203,服务,vn,pos,3
203,周到,v,pos,4
203,满意,v,pos,5
204,快递,v,pos,0
204,很快,d,pos,1
204,商家,n,pos,2
204,服务,vn,pos,3
204,外观,n,pos,4
204,很漂亮,n,pos,5
206,师傅,nr,pos,0
206,安装,v,pos,1
206,合适,a,pos,2
206,服务,vn,pos,3
206,到位,v,pos,4
206,值得,v,pos,5
206,信赖,n,pos,6
207,东西,ns,pos,0
207,今天下午,nr,pos,1
207,师傅,nr,pos,2
207,安装,v,pos,3
208,性价比,n,pos,0
208,高,a,pos,1
208,五星,nz,pos,2
208,好评,v,pos,3
209,喜欢,v,pos,0
209,速度,n,pos,1
210,师傅,nr,pos,0
210,态度,n,pos,1
210,不错,a,pos,2
210,期待,v,pos,3
210,耐用,a,pos,4
210,第一次,m,pos,5
212,东西,ns,pos,0
212,不错,a,pos,1
212,卖家,n,pos,2
212,态度,n,pos,3
212,安装,v,pos,4
212,安装,v,pos,5
212,后在,t,pos,6
212,追评,v,pos,7
213,服务,vn,pos,0
213,真的,d,pos,1
213,不错,a,pos,2
213,嘻嘻,z,pos,3
213,家里,s,pos,4
213,满意,v,pos,5
214,安装,v,pos,0
214,昨天,t,pos,1
214,师傅,nr,pos,2
214,按了,p,pos,3
214,师傅,nr,pos,4
215,质量,n,pos,0
215,价格,n,pos,1
215,高,a,pos,2
215,便宜,a,pos,3
215,实用,v,pos,4
216,师傅,nr,pos,0
216,工作,vn,pos,1
216,态度,n,pos,2
216,安装,v,pos,3
216,还给,v,pos,4
216,打扫卫生,nz,pos,5
217,送货,v,pos,0
217,师傅,nr,pos,1
217,安装,v,pos,2
217,师傅,nr,pos,3
217,棒棒,n,pos,4
217,哒,zg,pos,5
217,态度,n,pos,6
217,服务,vn,pos,7
217,技术,n,pos,8
218,超极棒,n,pos,0
218,我弟,n,pos,1
218,房子,n,pos,2
218,装修,v,pos,3
218,一台,m,pos,4
219,安装,v,pos,0
219,师傅,nr,pos,1
219,服务,vn,pos,2
219,辛苦,a,pos,3
220,安装,v,pos,0
220,人员,n,pos,1
220,专业,n,pos,2
220,值得,v,pos,3
220,点,m,pos,4
220,赞,v,pos,5
221,送货,v,pos,0
221,速度,n,pos,1
221,特别,d,pos,2
221,特别,d,pos,3
221,安装,v,pos,4
221,师傅,nr,pos,5
221,负责,v,pos,6
222,送货,v,pos,0
222,速度,n,pos,1
222,送货,v,pos,2
222,师傅,nr,pos,3
222,服务态度,n,pos,4
223,当天,t,pos,0
223,下单,n,pos,1
223,当天,t,pos,2
223,送货,v,pos,3
223,赞,v,pos,4
224,安装,v,pos,0
224,值得,v,pos,1
224,信赖,n,pos,2
225,安装,v,pos,0
225,外观,n,pos,1
225,精美,a,pos,2
225,好评,v,pos,3
227,安装,v,pos,0
227,师傅,nr,pos,1
227,态度,n,pos,2
227,售后,n,pos,3
227,家电,j,pos,4
227,优先,vn,pos,5
228,物流配送,n,pos,0
228,很快,d,pos,1
228,服务,vn,pos,2
229,产品,n,pos,0
229,没用,v,pos,1
229,看着,v,pos,2
229,不错,a,pos,3
230,电,n,pos,0
230,送货上门,l,pos,1
231,温度,n,pos,0
231,安装,v,pos,1
231,师傅,nr,pos,2
231,负责,v,pos,3
232,目前为止,i,pos,0
232,用用,v,pos,1
232,不错,a,pos,2
232,服务,vn,pos,3
232,到位,v,pos,4
233,快递,v,pos,0
233,小哥,n,pos,1
233,敬业,n,pos,2
233,安装,v,pos,3
233,师傅,nr,pos,4
233,服务,vn,pos,5
233,很棒,a,pos,6
236,安装,v,pos,0
236,物流,n,pos,1
236,力,n,pos,2
236,安装,v,pos,3
236,力,n,pos,4
237,送货,v,pos,0
237,很快,d,pos,1
237,评价,n,pos,2
238,东西,ns,pos,0
238,不错,a,pos,1
238,性价比,n,pos,2
238,用用,v,pos,3
240,发货,n,pos,0
240,服务态度,n,pos,1
240,安装,v,pos,2
240,专业,n,pos,3
241,东西,ns,pos,0
241,不错,a,pos,1
241,值得,v,pos,2
241,信赖,n,pos,3
241,自营,vn,pos,4
241,保障,v,pos,5
242,不错,a,pos,0
242,材料费,n,pos,1
242,高,a,pos,2
242,点,m,pos,3
242,完美,a,pos,4
244,没用,v,pos,0
244,评价,n,pos,1
246,师傅,nr,pos,0
246,安装,v,pos,1
246,服务,vn,pos,2
246,搞定,v,pos,3
247,送货,v,pos,0
247,服务态度,n,pos,1
247,质量,n,pos,2
248,物有所值,l,pos,0
248,品牌,n,pos,1
248,物流,n,pos,2
248,力,n,pos,3
249,外观设计,n,pos,0
249,风格,n,pos,1
249,独特,a,pos,2
250,施,nr,pos,0
250,师傅,nr,pos,1
250,安装,v,pos,2
250,专业,n,pos,3
250,态度,n,pos,4
251,东西,ns,pos,0
251,安装费,n,pos,1
251,小贵,nr,pos,2
252,安装,v,pos,0
252,师傅,nr,pos,1
252,不错,a,pos,2
253,送货,v,pos,0
253,很快,d,pos,1
253,送货员,l,pos,2
253,态度,n,pos,3
254,产品质量,n,pos,0
254,售后服务,l,pos,1
254,满意,v,pos,2
255,物流,n,pos,0
255,超快,v,pos,1
255,安装,v,pos,2
255,师傅,nr,pos,3
255,专业,n,pos,4
256,自营,vn,pos,0
256,业务,n,pos,1
256,真的,d,pos,2
256,不错,a,pos,3
256,服务到位,n,pos,4
257,不错,a,pos,0
257,热,a,pos,1
257,智能化,nr,pos,2
258,价格,n,pos,0
258,贵,a,pos,1
258,贵,n,pos,2
258,还好,v,pos,3
260,保温,n,pos,0
260,不错,a,pos,1
261,电器,n,pos,0
261,选择,v,pos,1
261,美得,ns,pos,2
266,满意,v,pos,0
266,产品,n,pos,1
267,速度,n,pos,0
267,质量,n,pos,1
267,安装,v,pos,2
267,没的说,l,pos,3
268,保温,n,pos,0
268,不错,a,pos,1
270,安装,v,pos,0
270,师傅,nr,pos,1
270,专业,n,pos,2
271,速度,n,pos,0
278,信赖,n,pos,0
279,安装,v,pos,0
279,师傅,nr,pos,1
282,安装,v,pos,0
282,专业,n,pos,1
283,服务,vn,pos,0
283,周到,v,pos,1
292,服务,vn,pos,0
308,质量,n,pos,0
308,不错,a,pos,1
308,加热,v,pos,2
308,一级,m,pos,3
308,能耗,n,pos,4
308,满意,v,pos,5
309,铁粉,n,pos,0
309,一如既往,i,pos,1
309,支持,v,pos,2
310,挺好用,a,pos,0
310,没什么,l,pos,1
310,噪音,n,pos,2
310,加热,v,pos,3
310,很快,d,pos,4
310,储水量,n,pos,5
311,保温,n,pos,0
311,效果,n,pos,1
311,蛮好,a,pos,2
311,混,v,pos,3
311,水阀,n,pos,4
311,高,a,pos,5
311,点,m,pos,6
311,特意,d,pos,7
311,几天,m,pos,8
311,评价,n,pos,9
312,东西,ns,pos,0
312,还行,v,pos,1
312,装,n,pos,2
312,师傅,nr,pos,3
312,简单,a,pos,4
313,东西,ns,pos,0
313,水温,n,pos,1
313,这天,r,pos,2
313,洗,v,pos,3
313,温度,n,pos,4
313,夏天,t,pos,5
313,估计,v,pos,6
313,洗人,n,pos,7
313,凑合,v,pos,8
314,安装,v,pos,0
314,师傅,nr,pos,1
314,服务周到,i,pos,2
314,热情,n,pos,3
315,送货,v,pos,0
315,上楼,ns,pos,1
315,电梯,n,pos,2
315,服务,vn,pos,3
315,昨天,t,pos,4
315,收货,n,pos,5
315,安装,v,pos,6
316,师傅,nr,pos,0
316,干活,a,pos,1
316,麻利,nr,pos,2
316,棒,zg,pos,3
316,不错,a,pos,4
317,售后服务,l,pos,0
317,专业,n,pos,1
317,很棒,a,pos,2
318,外观,n,pos,0
318,漂亮,a,pos,1
318,功能,n,pos,2
318,实用,v,pos,3
318,价格,n,pos,4
318,实惠,vn,pos,5
318,送货,v,pos,6
318,安装,v,pos,7
318,小哥,n,pos,8
318,态度,n,pos,9
318,自营,vn,pos,10
318,服务,vn,pos,11
318,缺点,n,pos,12
318,加热,v,pos,13
318,慢,a,pos,14
318,太慢,a,pos,15
319,家店,n,pos,0
319,信赖,n,pos,1
321,物流,n,pos,0
321,很快,d,pos,1
321,服务,vn,pos,2
322,货己,n,pos,0
322,收到,v,pos,1
322,物流,n,pos,2
322,速度,n,pos,3
322,很好,d,pos,4
323,质量,n,pos,0
323,性价比,n,pos,1
323,高,a,pos,2
323,希欢,v,pos,3
324,烧水,n,pos,0
324,很快,d,pos,1
324,控制面板,n,pos,2
324,简单,a,pos,3
324,易懂,nr,pos,4
324,适合,v,pos,5
324,老人家,n,pos,6
325,很漂亮,n,pos,0
325,简单,a,pos,1
325,加热,v,pos,2
325,速度,n,pos,3
325,安装,v,pos,4
325,师傅,nr,pos,5
325,持证,v,pos,6
325,上岗,ns,pos,7
325,操作,v,pos,8
325,熟练,a,pos,9
325,认真负责,n,pos,10
325,东西,ns,pos,11
325,放心,v,pos,12
326,物流,n,pos,0
326,到货,v,pos,1
326,当天,t,pos,2
326,师傅,nr,pos,3
326,加班,v,pos,4
326,安装,v,pos,5
326,安装,v,pos,6
326,师傅,nr,pos,7
326,鞋套,n,pos,8
326,工作证,n,pos,9
326,一应俱全,i,pos,10
326,结束,v,pos,11
326,帮忙,v,pos,12
326,打扫卫生,nz,pos,13
327,宝贝,nr,pos,0
327,收到,v,pos,1
327,安装,v,pos,2
327,完毕,v,pos,3
327,两天,m,pos,4
327,评价,n,pos,5
327,东西,ns,pos,6
327,确实,ad,pos,7
327,不错,a,pos,8
327,保温,n,pos,9
327,特别,d,pos,10
327,省,n,pos,11
327,电,n,pos,12
327,款式,n,pos,13
327,新颖别致,i,pos,14
327,高大,a,pos,15
327,尚,d,pos,16
327,安装,v,pos,17
327,师傅,nr,pos,18
327,特别,d,pos,19
327,力,n,pos,20
327,开心,v,pos,21
327,购物,n,pos,22
329,完美,a,pos,0
329,不错,a,pos,1
329,当天,t,pos,2
329,收货,n,pos,3
329,当天,t,pos,4
329,安装,v,pos,5
331,购买,v,pos,0
331,发货,n,pos,1
331,速度,n,pos,2
331,很快,d,pos,3
331,客服,n,pos,4
331,服务,vn,pos,5
331,热情周到,l,pos,6
331,当天,t,pos,7
331,下单,n,pos,8
331,客服,n,pos,9
331,电话,n,pos,10
331,确认,v,pos,11
331,订单,n,pos,12
331,具体内容,n,pos,13
331,收货,n,pos,14
331,地址,n,pos,15
331,收货,n,pos,16
331,注意事项,n,pos,17
331,讲述,v,pos,18
331,厂家,n,pos,19
331,报装,v,pos,20
331,具体操作,l,pos,21
331,安装,v,pos,22
331,这块,r,pos,23
331,纳入,v,pos,24
331,服务,vn,pos,25
331,内容,n,pos,26
331,卖家,n,pos,27
331,购物,n,pos,28
331,无忧,v,pos,29
331,年纪,t,pos,30
331,相关,v,pos,31
331,熟,a,pos,32
331,不知,v,pos,33
331,操作,v,pos,34
331,迷茫,z,pos,35
331,送货,v,pos,36
331,工作人员,n,pos,37
331,服务,vn,pos,38
331,热情,n,pos,39
331,送货到,l,pos,40
331,指定,v,pos,41
331,楼层,n,pos,42
331,安装,v,pos,43
331,师傅,nr,pos,44
331,到达,v,pos,45
331,着装,v,pos,46
331,整齐,d,pos,47
331,技术,n,pos,48
331,熟练,a,pos,49
331,服务,vn,pos,50
331,热情,n,pos,51
331,满意,v,pos,52
331,初次,d,pos,53
331,加热,v,pos,54
331,四十分钟,m,pos,55
331,指定,v,pos,56
331,温度,n,pos,57
331,等用,v,pos,58
331,一段时间,l,pos,59
331,评价,n,pos,60
333,送货,v,pos,0
333,速度,n,pos,1
333,好评,v,pos,2
333,配货,n,pos,3
333,放心,v,pos,4
333,送到,v,pos,5
333,屋里,s,pos,6
333,安装,v,pos,7
333,师傅,nr,pos,8
333,预约,v,pos,9
333,时间,n,pos,10
333,准时,v,pos,11
333,师傅,nr,pos,12
333,态度,n,pos,13
333,安装,v,pos,14
333,费用,n,pos,15
333,明码标价,n,pos,16
333,官方,n,pos,17
333,收费,n,pos,18
333,要用,v,pos,19
333,不用,v,pos,20
333,师傅,nr,pos,21
333,强制,v,pos,22
333,追评,v,pos,23
334,外观,n,pos,0
334,漂亮,a,pos,1
334,实用,v,pos,2
334,便宜,a,pos,3
335,第二天,m,pos,0
335,送货上门,l,pos,1
335,师傅,nr,pos,2
335,上门,ns,pos,3
335,安装,v,pos,4
335,收取,v,pos,5
335,材料费,n,pos,6
335,应,v,pos,7
335,动手,n,pos,8
335,能力,n,pos,9
335,花,v,pos,10
335,搞定,v,pos,11
335,半个,m,pos,12
335,月,m,pos,13
335,一切正常,i,pos,14
336,家里,s,pos,0
336,坏,a,pos,1
336,新换的,l,pos,2
336,感觉,n,pos,3
336,东西,ns,pos,4
337,送货,v,pos,0
337,很快,d,pos,1
337,态度,n,pos,2
337,售,v,pos,3
337,安装,v,pos,4
337,安装工人,l,pos,5
337,负责,v,pos,6
337,牌子,n,pos,7
337,信得过,v,pos,8
338,回家,n,pos,0
338,很好,d,pos,1
338,温控,n,pos,2
338,加热,v,pos,3
338,美观,nz,pos,4
338,大气,n,pos,5
339,不错,a,pos,0
339,师傅,nr,pos,1
339,安装,v,pos,2
339,很快,d,pos,3
339,调试,vn,pos,4
339,很好,a,pos,5
340,质量,n,pos,0
340,外观,n,pos,1
340,好看,v,pos,2
340,实用,v,pos,3
342,过段时间,n,pos,0
342,追评,v,pos,1
343,安装,v,pos,0
343,配件,n,pos,1
343,太贵,nr,pos,2
343,四百多,m,pos,3
343,一半,m,pos,4
344,送货,v,pos,0
344,显示,v,pos,1
344,号,m,pos,2
344,送,v,pos,3
344,提前,v,pos,4
344,两天,m,pos,5
344,送到,v,pos,6
344,安装,v,pos,7
344,师傅,nr,pos,8
344,干活,a,pos,9
344,利索,n,pos,10
344,细心,n,pos,11
344,一会儿,m,pos,12
344,工夫,n,pos,13
344,大赞赞,nr,pos,14
344,赞赞,v,pos,15
347,质量,n,pos,0
347,安装,v,pos,1
347,师傅,nr,pos,2
347,态度,n,pos,3
347,值得,v,pos,4
347,信赖,n,pos,5
347,品牌,n,pos,6
348,加热,v,pos,0
348,速度,n,pos,1
348,挺快,v,pos,2
348,热水,n,pos,3
348,挺足,a,pos,4
348,容量,n,pos,5
348,很大,a,pos,6
348,够用,v,pos,7
348,长,a,pos,8
